game_play_id,motion_one,motion_two,motion_three,motion_four,motion_five,motion_six
2022092506 516,0,1,0,0,0,0
2022092506 545,0,1,0,0,0,0
2022092506 569,0,0,1,0,0,0
2022092506 614,0,0,1,0,0,0
2022092506 635,0,1,0,0,0,0
2022092506 776,0,0,1,0,0,0
2022092506 842,0,0,1,0,0,0
2022092506 995,0,0,0,1,0,0
2022092507 101,0,1,0,0,0,0
2022092507 1036,0,1,0,0,0,0
2022092507 1135,0,0,0,0,1,0
2022092507 1335,0,1,0,0,0,0
2022092507 1405,0,0,1,0,0,0
2022092507 144,0,0,1,0,0,0
2022092507 1468,0,0,0,1,0,0
2022092507 1601,0,0,1,0,0,0
2022092507 1698,0,0,0,0,1,0
2022092507 1935,0,0,1,0,0,0
2022092507 1988,0,0,1,0,0,0
2022092507 2038,0,0,1,0,0,0
2022092507 2093,0,0,1,0,0,0
2022092507 2862,0,0,0,1,0,0
2022092507 2888,0,1,0,0,0,0
2022092507 2979,0,0,1,0,0,0
2022092507 310,0,1,1,0,0,0
2022092507 355,0,0,1,0,0,0
2022092507 423,0,0,0,1,0,0
2022092507 480,0,0,0,1,0,0
2022092507 501,0,0,0,0,1,0
2022092507 525,0,0,0,0,0,1
2022092507 591,0,0,0,1,0,0
2022092507 620,0,0,0,0,1,0
2022092507 697,0,0,1,0,0,0
2022092507 865,0,0,1,0,0,0
2022092507 910,0,0,0,0,1,0
2022092507 939,0,1,0,0,0,0
2022092508 1011,0,0,0,1,0,0
2022092508 104,0,0,0,0,1,0
2022092508 1130,0,0,1,0,0,0
2022092508 1152,0,1,0,0,0,0
2022092508 1286,1,0,0,0,0,0
2022092508 1422,0,0,0,1,0,0
2022092508 1785,0,0,1,0,0,0
2022092508 1829,0,0,1,0,0,0
2022092508 1955,0,0,0,1,0,0
2022092508 2025,0,0,0,0,1,0
2022092508 2085,0,0,0,0,1,0
2022092508 2131,0,0,0,0,1,0
2022092508 2388,0,0,1,0,0,0
2022092508 2494,0,0,0,1,0,0
2022092508 2570,1,0,0,0,0,0
2022092508 2619,0,1,0,0,0,0
2022092508 2643,0,0,1,0,0,0
2022092508 2714,0,0,0,1,0,0
2022092508 298,0,1,0,0,0,0
2022092508 322,0,0,0,1,0,0
2022092508 3360,0,0,0,0,1,0
2022092508 3496,0,0,0,1,0,0
2022092508 3518,0,0,0,0,1,0
2022092508 3542,0,0,0,1,0,0
2022092508 496,0,2,0,0,0,0
2022092508 56,0,0,0,1,0,0
2022092508 601,1,0,0,0,0,0
2022092509 1318,0,0,0,0,1,0
2022092509 1364,0,0,0,1,0,0
2022092509 1687,0,1,0,0,0,0
2022092509 1737,0,1,0,0,0,0
2022092509 2192,0,1,0,0,0,0
2022092509 2237,0,0,1,0,0,0
2022092509 2268,0,1,1,0,0,0
2022092509 2290,0,0,1,0,0,0
2022092509 2315,0,1,1,0,0,0
2022092509 234,0,1,0,0,0,0
2022092509 2647,0,0,0,0,0,1
2022092509 2715,0,0,0,0,0,1
2022092509 2936,1,0,0,0,0,0
2022092509 3250,0,0,1,0,0,0
2022092509 3385,0,0,0,1,0,0
2022092509 3541,0,0,1,0,0,0
2022092509 3907,0,0,0,1,0,0
2022092509 564,0,0,0,1,0,0
2022092509 645,0,0,0,1,0,0
2022092509 741,1,0,0,0,0,0
2022092510 1604,0,0,1,0,0,0
2022092510 1791,0,0,0,0,0,1
2022092510 181,0,0,0,1,0,0
2022092510 1949,0,0,1,0,0,0
2022092510 2255,0,0,1,0,0,0
2022092510 2377,0,0,0,0,0,1
2022092510 2514,0,0,0,1,0,0
2022092510 255,0,1,0,0,0,0
2022092510 2562,0,0,0,0,0,1
2022092510 2667,0,0,0,0,0,1
2022092510 2798,0,0,1,0,0,0
2022092510 284,0,1,0,0,0,0
2022092510 2912,0,1,0,0,0,0
2022092510 319,0,1,0,0,0,0
2022092510 3435,0,0,0,1,0,0
2022092510 3522,0,1,0,0,0,0
2022092510 3622,NA,NA,NA,NA,NA,NA
2022092510 3874,0,0,1,0,0,0
2022092510 572,0,0,0,1,0,0
2022092510 748,0,0,0,0,1,0
2022092510 879,0,0,0,0,0,1
2022092511 1434,0,0,0,0,0,1
2022092511 1461,0,0,0,1,2,0
2022092511 1614,0,0,0,0,1,0
2022092511 1752,0,0,0,1,0,0
2022092511 1803,0,0,0,1,0,0
2022092511 1911,0,0,0,1,0,0
2022092511 1933,0,0,0,1,1,0
2022092511 2008,0,0,0,1,0,0
2022092511 2157,0,1,0,0,0,0
2022092511 2181,0,1,0,0,0,0
2022092511 2256,0,1,0,0,0,0
2022092511 2280,0,1,0,0,0,0
2022092511 2409,1,0,0,0,0,0
2022092511 2520,0,0,0,1,0,0
2022092511 2562,0,0,0,0,1,0
2022092511 269,0,0,1,0,0,0
2022092511 2847,0,0,1,0,0,0
2022092511 2970,0,1,0,0,0,0
2022092511 330,0,0,0,2,0,0
2022092511 3323,0,0,0,1,0,0
2022092511 3584,0,1,0,0,0,0
2022092511 429,0,0,0,1,0,0
2022092511 611,0,1,0,0,0,0
2022092511 656,0,1,2,0,0,0
2022092511 735,0,1,4,0,0,0
2022092511 833,0,0,0,1,0,0
2022092512 1320,0,0,1,0,0,0
2022092512 2908,0,1,0,0,0,0
2022092512 2942,0,0,1,0,0,0
2022092512 3286,0,0,0,1,0,0
2022092512 3308,0,0,0,0,0,1
2022092512 3415,0,0,0,0,0,1
2022092512 3530,0,0,1,0,0,0
2022092512 3602,0,0,1,0,0,0
2022092512 3626,0,0,1,0,0,0
2022092512 3832,0,1,1,0,0,0
2022092512 54,0,0,1,0,0,0
2022092512 670,0,0,1,0,0,0
2022092512 753,0,1,0,0,0,0
2022092513 1036,0,0,0,0,1,0
2022092513 1213,0,0,1,0,0,0
2022092513 1237,0,1,0,0,0,0
2022092513 1259,0,0,1,0,0,0
2022092513 1460,0,0,0,0,1,0
2022092513 1526,0,0,0,0,1,0
2022092513 1574,0,0,0,0,0,1
2022092513 2291,0,1,0,0,0,0
2022092513 2479,0,1,0,0,0,0
2022092513 2834,0,0,0,1,0,0
2022092513 2991,0,0,0,1,0,0
2022092513 3031,0,0,1,0,0,0
2022092513 3070,0,1,0,0,0,0
2022092513 3128,0,0,0,0,0,1
2022092513 3228,0,1,0,0,0,0
2022092513 3302,0,1,0,0,0,0
2022092513 3762,0,0,1,0,0,0
2022092513 3814,0,0,0,1,0,0
2022092513 3842,0,0,0,1,0,0
2022092513 487,0,1,0,0,0,0
2022092513 757,0,1,0,0,0,0
2022092513 843,0,0,0,0,0,1
2022092513 86,1,0,0,0,0,0
2022092513 926,0,0,1,0,0,0
2022092600 107,0,0,0,0,0,1
2022092600 1228,0,1,1,0,0,0
2022092600 1316,0,0,0,0,1,0
2022092600 1514,0,1,0,0,0,0
2022092600 160,0,0,0,0,1,0
2022092600 1625,0,0,1,0,0,0
2022092600 1877,0,0,0,0,1,0
2022092600 2022,0,1,0,0,0,0
2022092600 2233,0,1,1,0,0,0
2022092600 2339,0,0,0,0,1,0
2022092600 255,0,0,1,0,0,0
2022092600 2593,0,0,0,0,1,0
2022092600 2638,0,0,0,1,0,0
2022092600 2683,0,0,0,1,0,0
2022092600 2707,0,0,0,2,0,0
2022092600 2752,0,0,0,1,0,0
2022092600 2834,0,0,3,0,0,0
2022092600 2977,0,1,0,0,0,0
2022092600 3104,0,0,0,1,0,0
2022092600 3125,1,0,0,0,0,0
2022092600 3154,0,0,1,0,0,0
2022092600 3231,0,1,0,0,0,0
2022092600 3311,0,0,0,0,0,1
2022092600 3490,0,1,0,0,0,0
2022092600 3657,1,0,0,0,0,0
2022092600 400,0,0,0,0,1,0
2022092600 4077,0,0,0,1,0,0
2022092600 569,0,0,0,0,1,0
2022092600 683,0,0,0,0,0,1
2022092600 727,0,0,0,1,0,0
2022092600 794,0,1,0,0,0,0
2022092600 81,1,0,0,0,0,0
2022092600 955,0,0,0,1,0,0
2022092900 102,0,0,0,2,0,1
2022092900 1063,0,1,0,0,0,0
2022092900 1209,0,0,0,1,1,0
2022092900 1254,0,0,0,0,1,0
2022092900 126,0,0,0,1,1,0
2022092900 1316,0,0,0,2,0,0
2022092900 1583,0,0,0,1,0,0
2022092900 1781,0,0,1,1,0,0
2022092900 1812,0,0,0,2,0,0
2022092900 1863,0,0,0,1,0,0
2022092900 2204,0,2,0,0,0,0
2022092900 229,0,0,0,0,1,0
2022092900 2396,1,0,0,0,1,0
2022092900 2490,0,1,0,0,0,0
2022092900 2512,0,0,1,0,0,0
2022092900 2574,0,0,0,1,0,0
2022092900 2598,0,0,0,2,0,0
2022092900 2664,0,0,0,0,1,1
2022092900 2800,0,0,1,0,0,0
2022092900 2917,0,0,0,0,0,1
2022092900 3221,1,0,0,1,0,0
2022092900 3371,0,1,0,0,0,0
2022092900 3479,0,2,0,0,0,0
2022092900 3501,0,1,0,0,0,0
2022092900 3548,0,0,0,0,0,1
2022092900 355,0,1,0,0,0,0
2022092900 3630,0,0,0,0,0,1
2022092900 3704,0,1,0,0,0,0
2022092900 3757,0,0,1,0,0,0
2022092900 383,0,0,1,0,0,0
2022092900 407,0,2,0,0,0,0
2022092900 429,0,2,0,0,0,0
2022092900 479,0,0,1,0,0,0
2022092900 503,0,1,0,0,0,0
2022092900 581,0,0,0,1,0,0
2022092900 665,0,0,0,1,0,0
2022092900 764,0,2,0,0,0,0
2022092900 805,0,0,1,0,0,0
2022092900 857,0,0,1,0,0,0
2022092900 904,0,0,0,1,0,0
2022092900 944,0,1,0,0,0,0
2022100200 126,NA,NA,NA,NA,NA,NA
2022100200 1383,0,0,0,0,0,1
2022100200 150,1,0,0,0,0,0
2022100200 1505,0,1,0,0,0,0
2022100200 1548,0,0,0,0,1,0
2022100200 1591,1,0,0,0,0,0
2022100200 1615,0,0,0,0,1,0
2022100200 179,0,0,0,0,0,1
2022100200 1842,0,0,0,1,0,0
2022100200 1866,0,0,0,0,1,0
2022100200 200,0,0,1,0,0,0
2022100200 2179,0,0,1,0,0,0
2022100200 2242,0,0,1,0,0,0
2022100200 2702,0,0,0,0,0,1
2022100200 2902,0,0,2,0,0,0
2022100200 3073,0,1,0,0,0,0
2022100200 3231,0,1,0,0,0,0
2022100200 3327,0,0,0,1,0,0
2022100200 3453,0,0,0,1,0,0
2022100200 3477,0,0,0,0,1,1
2022100200 3641,0,0,0,1,0,0
2022100200 372,0,1,1,0,0,0
2022100200 3847,0,1,0,0,0,0
2022100200 393,0,1,0,0,0,0
2022100200 4045,0,0,0,1,0,0
2022100200 620,0,0,0,1,0,0
2022100200 735,0,0,1,0,0,0
2022100200 780,0,0,2,0,0,0
2022100200 826,0,1,0,0,0,0
2022100200 980,0,0,1,0,0,0
2022100200 99,0,0,1,0,0,0
2022100201 1040,0,2,0,0,0,0
2022100201 115,0,0,0,1,0,0
2022100201 1271,0,0,0,0,0,1
2022100201 1293,0,0,0,1,0,0
2022100201 1361,0,4,0,0,0,0
2022100201 1385,0,0,2,0,0,0
2022100201 1497,0,1,0,0,0,0
2022100201 1642,0,1,1,0,0,0
2022100201 165,0,0,0,0,1,0
2022100201 1818,0,0,0,0,1,0
2022100201 1998,0,0,0,0,0,1
2022100201 2126,0,1,0,0,0,0
2022100201 221,0,0,0,1,1,0
2022100201 2273,0,0,0,1,0,0
2022100201 2346,0,1,0,0,0,0
2022100201 2367,0,1,0,0,0,0
2022100201 2595,0,1,0,0,0,0
2022100201 266,0,0,0,1,0,1
2022100201 3135,0,0,0,1,0,0
2022100201 3233,0,0,0,1,0,0
2022100201 354,2,0,0,0,0,0
2022100201 404,0,1,0,0,0,0
2022100201 493,0,0,1,0,0,0
2022100201 566,0,0,1,0,0,0
2022100201 63,0,0,0,0,1,0
2022100201 749,0,0,1,0,0,0
2022100201 831,0,0,0,1,0,1
2022100201 918,0,1,0,0,0,0
2022100201 952,0,0,0,1,0,0
2022100201 995,0,0,2,0,0,0
2022100202 100,0,0,0,0,1,0
2022100202 1293,0,0,0,1,0,0
2022100202 1369,0,0,0,1,0,0
2022100202 158,0,1,0,0,0,0
2022100202 1699,0,0,0,1,0,0
2022100202 1942,0,0,1,0,0,0
2022100202 1966,0,1,0,0,0,0
2022100202 2189,0,0,0,1,0,0
2022100202 2211,0,0,0,1,0,0
2022100202 223,0,0,0,1,0,0
2022100202 2331,0,1,0,0,0,0
2022100202 2352,0,0,1,0,0,0
2022100202 2637,0,1,0,0,0,0
2022100202 266,0,0,0,0,1,0
2022100202 2889,0,0,0,1,0,0
2022100202 2986,0,0,0,1,0,0
2022100202 3156,0,1,0,0,0,0
2022100202 3268,0,1,0,0,0,0
2022100202 3594,0,0,1,0,0,0
2022100202 3621,0,0,0,0,1,0
2022100202 366,0,0,0,0,4,1
2022100202 3666,0,0,0,0,1,0
2022100202 500,0,1,0,0,0,0
2022100202 524,0,1,0,0,0,0
2022100202 638,0,0,1,0,0,0
2022100202 775,0,1,0,0,0,0
2022100202 835,0,0,0,0,1,0
2022100202 857,0,0,0,1,0,0
2022100202 923,0,1,0,0,0,0
2022100203 1089,0,1,0,0,0,0
2022100203 1207,0,0,0,1,0,0
2022100203 126,0,0,0,0,1,0
2022100203 150,0,0,0,0,1,0
2022100203 1668,0,0,0,1,0,0
2022100203 1723,0,0,0,0,1,0
2022100203 1773,0,1,0,0,0,0
2022100203 1966,0,0,0,0,1,0
2022100203 2213,0,0,0,0,1,0
2022100203 2318,0,0,0,0,1,0
2022100203 3470,0,1,0,0,0,0
2022100203 3833,0,0,0,0,0,1
2022100203 416,0,0,0,1,0,0
2022100203 459,0,1,0,0,0,0
2022100203 62,0,0,0,0,1,0
2022100203 892,0,0,1,0,0,0
2022100204 1172,0,0,0,1,0,0
2022100204 1243,0,0,0,1,0,0
2022100204 1299,0,2,0,0,0,0
2022100204 1400,0,0,1,0,0,0
2022100204 1422,0,1,0,0,0,0
2022100204 1580,0,1,0,0,0,0
2022100204 165,0,0,0,0,1,0
2022100204 1655,0,0,1,0,0,0
2022100204 1767,0,0,0,1,0,0
2022100204 1915,0,1,0,0,0,0
2022100204 1936,0,0,1,0,0,0
2022100204 2180,0,0,0,0,0,1
2022100204 2457,NA,NA,NA,NA,NA,NA
2022100204 2560,0,1,0,0,0,0
2022100204 265,0,0,1,0,0,0
2022100204 2820,0,0,0,0,1,0
2022100204 2860,0,0,1,0,0,0
2022100204 3159,0,0,0,0,1,0
2022100204 3385,0,1,0,0,0,0
2022100204 3428,1,0,0,0,0,0
2022100204 3468,0,0,0,1,0,0
2022100204 3561,0,1,0,0,0,0
2022100204 3583,0,1,0,0,0,0
2022100204 3769,0,0,0,1,0,0
2022100204 3950,0,0,0,1,0,0
2022100204 633,0,0,0,1,0,0
2022100204 731,1,0,0,0,0,0
2022100204 77,0,0,0,0,0,1
2022100204 99,0,0,0,0,1,0
2022100205 1018,0,0,0,0,2,0
2022100205 1154,0,0,1,0,0,0
2022100205 1176,0,1,0,0,0,0
2022100205 1264,0,0,0,1,0,0
2022100205 1405,0,0,0,0,0,1
2022100205 1468,0,1,0,0,0,0
2022100205 1518,0,0,1,0,0,0
2022100205 1570,0,1,0,0,0,0
2022100205 158,0,0,1,0,0,0
2022100205 1851,0,0,1,0,0,0
2022100205 187,0,1,2,0,0,0
2022100205 1988,0,1,0,0,0,0
2022100205 2335,0,0,1,0,0,0
2022100205 2533,0,0,0,0,0,1
2022100205 2554,0,0,0,0,0,1
2022100205 2598,0,0,1,0,0,0
2022100205 3163,0,0,1,0,0,0
2022100205 326,0,1,0,0,0,0
2022100205 3458,0,0,0,1,0,0
2022100205 3503,0,1,0,0,0,0
2022100205 3602,0,0,0,0,1,0
2022100205 3671,0,0,0,1,0,0
2022100205 3714,0,0,0,0,1,0
2022100205 3839,0,0,0,0,1,0
2022100205 3919,0,2,0,0,0,0
2022100205 3970,0,1,0,0,0,0
2022100205 4002,0,0,1,0,0,0
2022100205 4125,0,0,0,1,0,0
2022100205 4228,0,0,0,0,1,0
2022100205 4341,0,0,0,1,0,0
2022100205 464,0,0,0,0,1,0
2022100205 486,1,0,0,0,1,0
2022100205 560,0,0,0,2,0,0
2022100205 627,0,1,0,0,0,0
2022100205 680,0,0,1,0,0,0
2022100205 796,0,0,0,0,1,0
2022100205 843,0,0,0,0,1,0
2022100205 87,0,1,0,0,0,0
2022100206 101,0,0,1,0,0,0
2022100206 1036,0,0,0,1,0,0
2022100206 1060,0,0,0,1,0,0
2022100206 1307,0,1,2,0,0,0
2022100206 1410,0,0,1,0,0,0
2022100206 155,0,0,0,1,0,0
2022100206 1572,1,0,0,0,0,0
2022100206 1596,0,0,0,0,1,0
2022100206 1798,0,1,0,0,0,0
2022100206 2221,0,1,0,0,0,0
2022100206 2611,0,1,0,0,0,0
2022100206 2656,0,0,1,0,0,0
2022100206 3183,0,0,0,0,0,1
2022100206 338,1,0,0,0,0,0
2022100206 3703,0,0,0,0,1,0
2022100206 3751,0,0,0,0,1,0
2022100206 462,0,0,0,1,0,0
2022100206 505,0,0,0,1,0,0
2022100206 56,0,1,0,0,0,0
2022100206 614,0,1,0,0,0,0
2022100206 638,0,1,0,0,0,0
2022100206 77,0,2,0,0,0,0
2022100206 786,0,0,0,1,0,1
2022100206 808,1,0,0,0,0,1
2022100206 856,0,0,0,1,0,0
2022100206 938,0,1,1,0,0,0
2022100207 1080,0,1,1,0,0,0
2022100207 1202,0,1,0,0,0,0
2022100207 1223,0,2,0,0,0,0
2022100207 1266,0,0,1,0,0,0
2022100207 1322,0,0,0,1,0,0
2022100207 1562,0,0,0,0,1,0
2022100207 240,1,0,0,0,0,0
2022100207 368,0,0,0,1,0,0
2022100207 446,0,0,0,0,0,1
2022100207 528,0,0,1,0,0,0
2022100207 591,0,0,0,0,0,1
2022100207 612,0,0,0,1,0,0
2022100207 681,1,0,0,0,0,0
2022100207 763,0,0,1,0,0,0
2022100207 877,0,0,1,0,0,0
2022100207 965,0,0,0,1,0,0
2022100207 98,0,1,0,0,0,0
2022100208 1043,0,1,0,0,0,0
2022100208 1422,0,1,0,0,0,0
2022100208 1611,0,1,0,0,0,0
2022100208 185,0,0,0,0,1,0
2022100208 2106,1,0,0,0,0,0
2022100208 2194,0,0,0,0,1,0
2022100208 2359,0,0,1,0,0,0
2022100208 2878,1,0,0,0,0,0
2022100208 3084,0,1,0,0,0,0
2022100208 3205,0,0,0,0,0,1
2022100208 351,0,0,0,1,0,0
2022100208 3895,0,0,1,0,0,0
2022100208 407,0,2,1,0,0,0
2022100208 494,0,1,0,0,0,0
2022100208 775,0,1,0,0,0,0
2022100208 98,0,1,0,0,0,0
2022100209 1203,1,0,0,0,0,0
2022100209 1452,0,0,0,1,0,0
2022100209 158,0,1,0,0,0,0
2022100209 1655,0,1,0,0,0,0
2022100209 1677,0,1,0,0,0,0
2022100209 2081,0,1,0,0,0,0
2022100209 2452,0,0,0,1,0,0
2022100209 2537,0,0,0,1,0,0
2022100209 290,0,1,0,0,0,0
2022100209 2979,0,1,0,0,0,0
2022100209 3000,0,1,0,0,0,0
2022100209 3368,0,0,1,0,0,0
2022100209 543,0,0,0,0,1,0
2022100209 567,0,0,0,1,0,0
2022100209 654,1,0,0,0,0,0
2022100209 675,1,0,0,0,0,0
2022100209 68,0,0,0,0,0,1
2022100209 740,0,1,1,0,0,0
2022100209 785,0,0,0,0,1,0
2022100209 882,0,0,0,1,0,0
2022100209 89,0,0,0,0,0,1
2022100209 940,0,0,2,0,0,0
2022100209 962,0,0,1,0,0,0
2022100210 1018,0,1,0,0,0,0
2022100210 1234,1,0,0,0,0,0
2022100210 1262,0,0,0,0,1,0
2022100210 1284,0,0,0,0,1,0
2022100210 1329,0,0,1,0,0,0
2022100210 1431,0,1,0,0,0,0
2022100210 144,1,0,0,0,0,0
2022100210 1483,0,0,0,2,0,0
2022100210 1509,0,0,0,0,1,0
2022100210 1756,0,0,0,0,1,0
2022100210 1831,0,0,0,1,0,0
2022100210 1873,0,0,0,0,0,1
2022100210 1894,0,0,0,1,0,0
2022100210 2317,0,0,0,2,0,0
2022100210 2338,0,0,0,1,0,0
2022100210 2531,0,0,0,1,0,0
2022100210 2805,1,0,0,0,0,0
2022100210 285,0,0,1,0,0,0
2022100210 2900,0,0,0,1,0,0
2022100210 3072,0,0,0,1,2,0
2022100210 327,0,0,1,0,0,0
2022100210 3303,1,0,0,0,0,0
2022100210 3412,0,0,0,0,1,0
2022100210 3551,0,0,0,0,1,0
2022100210 3575,0,0,0,0,1,0
2022100210 3631,0,1,0,0,0,0
2022100210 3726,0,1,0,0,0,0
2022100210 3810,0,0,0,0,1,0
2022100210 3855,0,0,0,1,0,0
2022100210 3879,0,0,0,0,1,0
2022100210 3955,0,0,0,0,1,0
2022100210 4013,0,0,0,0,0,1
2022100210 441,0,1,0,0,0,0
2022100210 462,0,0,1,0,0,0
2022100210 488,0,1,0,0,0,0
2022100210 509,0,1,0,0,0,0
2022100210 567,0,0,0,1,0,0
2022100210 588,0,0,0,1,0,0
2022100210 685,0,1,0,0,0,0
2022100210 711,0,0,1,0,0,0
2022100210 775,0,0,0,1,0,0
2022100210 867,1,0,0,0,0,0
2022100210 941,0,1,0,0,0,0
2022100210 994,0,1,0,0,0,0
2022100211 150,1,0,0,0,0,0
2022100211 1541,0,0,0,0,1,0
2022100211 1965,0,0,0,1,0,0
2022100211 2277,0,0,1,0,0,0
2022100211 2344,0,1,0,0,0,0
2022100211 2970,0,1,0,0,0,0
2022100211 3184,0,1,0,0,0,0
2022100211 3844,0,1,0,0,0,0
2022100211 3910,0,1,0,0,0,0
2022100211 3934,1,0,1,0,0,0
2022100211 880,0,1,0,0,0,0
2022100211 901,0,1,0,0,0,0
2022100211 922,0,1,0,0,0,0
2022100212 1740,0,0,1,0,0,0
2022100212 2387,0,0,0,1,0,0
2022100212 2486,0,0,0,0,1,0
2022100212 2508,0,0,0,1,0,0
2022100212 269,0,0,0,0,1,0
2022100212 2897,1,0,0,0,0,0
2022100212 2973,0,1,0,0,0,0
2022100212 3359,0,1,0,0,0,0
2022100212 3618,0,0,0,1,0,0
2022100213 102,0,0,0,0,1,0
2022100213 1119,0,0,0,1,0,0
2022100213 1196,0,0,0,0,1,1
2022100213 1331,0,0,1,0,0,0
2022100213 1353,0,0,1,0,0,0
2022100213 1574,0,1,0,0,0,0
2022100213 1707,0,0,0,0,1,0
2022100213 1760,0,0,0,1,0,0
2022100213 1862,0,0,0,0,1,0
2022100213 1910,0,0,0,1,1,0
2022100213 1966,0,0,0,0,1,0
2022100213 2173,0,0,1,0,0,0
2022100213 2197,0,1,0,0,0,0
2022100213 2239,0,0,0,0,1,0
2022100213 2261,0,0,0,0,1,0
2022100213 2283,0,0,0,1,0,0
2022100213 2307,0,0,1,0,0,0
2022100213 2362,0,0,1,0,0,0
2022100213 255,0,1,0,0,0,0
2022100213 2569,0,0,1,0,0,0
2022100213 2614,1,0,0,0,0,0
2022100213 2681,0,0,1,0,0,0
2022100213 2724,0,1,0,0,0,0
2022100213 2830,0,0,0,0,1,0
2022100213 2923,0,0,1,0,0,0
2022100213 3054,0,0,0,1,0,0
2022100213 3174,0,0,1,0,0,0
2022100213 3243,0,0,0,1,0,0
2022100213 3372,0,2,0,0,0,0
2022100213 344,0,0,0,0,1,0
2022100213 3645,0,0,0,1,0,0
2022100213 368,0,0,0,0,0,1
2022100213 3690,0,0,0,0,1,0
2022100213 3721,0,0,1,0,0,0
2022100213 3913,0,0,0,1,0,0
2022100213 392,0,0,0,0,1,0
2022100213 4036,0,0,0,0,0,1
2022100213 416,0,0,0,1,0,0
2022100213 447,0,0,0,0,0,1
2022100213 469,0,0,0,1,0,0
2022100213 503,0,0,0,1,1,0
2022100213 548,0,0,0,0,1,0
2022100213 787,0,0,0,0,1,0
2022100213 81,1,0,0,0,0,0
2022100213 811,0,0,0,0,1,0
2022100213 835,0,0,0,0,1,0
2022100213 942,0,1,0,0,0,0
2022100300 1053,0,1,0,0,0,0
2022100300 1082,0,1,0,0,0,0
2022100300 1149,0,0,0,1,0,0
2022100300 1271,0,0,0,1,0,0
2022100300 1435,0,1,0,0,0,0
2022100300 1547,0,1,0,0,0,0
2022100300 1807,0,1,0,0,0,0
2022100300 1963,0,0,0,0,1,0
2022100300 1987,0,0,0,1,0,0
2022100300 2034,0,0,0,1,0,0
2022100300 2085,0,1,0,0,0,0
2022100300 2252,0,1,0,0,0,0
2022100300 227,0,1,0,0,0,0
2022100300 2686,0,0,0,0,1,0
2022100300 3020,0,1,0,0,0,0
2022100300 3073,0,1,0,0,0,0
2022100300 3150,0,1,1,0,0,0
2022100300 3172,0,1,0,0,0,0
2022100300 3330,0,0,0,0,1,0
2022100300 3498,0,0,0,1,0,0
2022100300 3580,0,0,0,1,0,0
2022100300 3623,0,0,0,1,0,0
2022100300 3772,0,1,0,0,0,0
2022100300 3793,0,2,0,0,0,0
2022100300 3821,0,1,0,0,0,0
2022100300 438,0,0,0,1,0,0
2022100300 470,0,0,0,0,0,1
2022100300 499,0,0,0,1,0,0
2022100300 521,0,0,0,1,0,0
2022100300 566,0,0,0,0,1,0
2022100300 775,0,0,0,2,0,0
2022100300 892,0,0,0,0,0,1
2022100300 963,0,0,0,1,0,0
2022100600 1000,0,0,0,1,0,0
2022100600 111,0,0,0,0,0,1
2022100600 1257,0,0,1,0,0,0
2022100600 1335,0,0,1,0,0,0
2022100600 1443,0,1,0,0,0,0
2022100600 1704,0,0,1,0,0,0
2022100600 226,1,0,0,0,0,0
2022100600 2276,0,0,0,1,0,0
2022100600 2400,0,0,1,0,0,0
2022100600 2445,0,0,1,0,0,0
2022100600 2534,0,0,1,0,0,0
2022100600 2556,0,1,0,0,0,0
2022100600 2633,0,0,0,1,0,0
2022100600 2798,0,0,1,0,0,0
2022100600 2870,0,0,0,1,0,0
2022100600 3012,0,1,0,0,0,0
2022100600 302,0,1,0,0,0,0
2022100600 3053,0,0,0,1,0,0
2022100600 3101,0,0,0,1,0,0
2022100600 3123,1,0,0,0,1,0
2022100600 3966,0,1,0,0,0,0
2022100600 406,0,0,0,1,0,0
2022100600 4060,0,0,0,1,0,1
2022100600 4282,0,0,0,0,0,1
2022100600 4400,0,0,1,0,0,0
2022100600 4429,0,0,1,0,0,0
2022100600 4703,0,0,0,0,0,1
2022100600 536,0,1,0,0,0,0
2022100600 596,0,0,0,1,0,0
2022100600 630,0,0,0,1,1,0
2022100600 651,0,0,0,0,1,0
2022100600 90,0,0,0,0,0,1
2022100600 976,0,0,0,1,0,0
2022100900 1059,0,1,0,0,0,0
2022100900 1133,0,0,0,1,0,0
2022100900 1204,0,0,1,0,0,0
2022100900 1252,0,1,0,0,0,0
2022100900 1276,0,1,0,0,0,0
2022100900 1297,0,0,1,0,0,0
2022100900 1329,0,1,1,0,0,0
2022100900 133,0,0,0,1,0,0
2022100900 1534,1,0,0,0,0,0
2022100900 154,1,0,0,0,0,0
2022100900 1608,0,0,1,0,0,0
2022100900 1645,0,0,0,1,0,0
2022100900 1669,0,0,0,0,0,1
2022100900 1892,0,1,0,0,0,0
2022100900 2061,0,0,0,0,1,0
2022100900 2085,1,0,0,0,0,0
2022100900 2130,0,0,0,0,0,1
2022100900 2193,0,0,0,0,1,0
2022100900 2318,0,1,1,0,0,0
2022100900 2417,1,0,0,0,0,0
2022100900 2522,0,1,0,0,0,0
2022100900 2616,0,0,0,1,0,0
2022100900 2708,0,0,0,0,0,1
2022100900 2838,0,0,1,0,0,0
2022100900 2888,0,1,0,0,0,0
2022100900 2912,0,0,1,0,0,0
2022100900 2941,0,0,1,0,0,0
2022100900 3109,0,0,1,0,0,0
2022100900 331,0,1,0,0,0,0
2022100900 3328,0,0,0,1,0,0
2022100900 352,0,0,1,0,0,0
2022100900 393,0,0,0,1,0,0
2022100900 417,0,0,0,1,0,0
2022100900 441,0,0,0,0,1,0
